SGD SVRG NNAG NNAG+SVRG Epoch Lower1 Upper1 Lower2 Upper2 Lower3 Upper3 Lower4 Upper4
0.828497736203625 0.7550234890731093 0.9376423502783944 0.44279623678730573 36 0.6152139207018492 1.0417815517054008 0.5513046280323517 0.958742350113867 0.7062810520578215 1.1690036484989672 0.2865545194000565 0.599037954174555
0.8153160371800976 0.7400151027800025 0.9322749909385089 0.43910681143965197 37 0.6037321486908132 1.026899925669382 0.5383883299177188 0.9416418756422862 0.7015156043082498 1.163034377568768 0.2831531760101448 0.5950604468691592
0.8029765579878065 0.7330819601159723 0.927150297164917 0.46349560404267837 38 0.5930010620431556 1.0129520539324575 0.532284550440325 0.9338793697916196 0.696972110247562 1.1573284840822722 0.3030413804304157 0.6239498276549411
0.7913408789507417 0.7211527974099455 0.9219363152542532 0.4543113049272153 39 0.5828905109336209 0.9997912469678625 0.5220716326890685 0.9202339621308225 0.6923450893574536 1.1515275411510528 0.29539882902719783 0.6132237808272327
0.7795814644192797 0.7107066207377197 0.9169894248647307 0.43468038243386903 40 0.5726855972108559 0.9864773316277035 0.5131023096868863 0.9083109317885532 0.6879560269469353 1.1460228227825262 0.2793581374220403 0.5900026274456978
0.7680377640192162 0.7087267954540832 0.9120878777921657 0.4862568428149194 41 0.5626801599949037 0.9733953680435287 0.5113394819502082 0.9061141089579583 0.6836075773035408 1.1405681782807906 0.3190883859409791 0.6534252996888597
0.7564748018313094 0.6850777969107299 0.907439855579525 0.4591574564161699 42 0.5526652658700537 0.9602843377925652 0.4910536822506637 0.8791019115707961 0.6794917054609322 1.1353880056981178 0.29870466376906024 0.6196102490632796
0.7446912244419612 0.6775584507285788 0.9025693414537498 0.4262897945602265 43 0.5424765389599061 0.9469059099240164 0.48452052214538044 0.8705963793117771 0.6751852839182073 1.1299533989892923 0.271454965454766 0.581124623665687
0.7340839192499897 0.6640595072084833 0.8981030911150032 0.42102882355604027 44 0.5333176682860266 0.9348501702139529 0.47307259478377595 0.8550464196331906 0.6712382235276628 1.1249679587023436 0.26811630182881097 0.5739413452832696
0.7227005508683069 0.6586707612571051 0.8940657331872627 0.4312964839084296 45 0.5234934666074459 0.9219076351291678 0.4683910193228611 0.8489505031913491 0.6676581609386757 1.1204733054358498 0.27613023559868144 0.5864627322181778
0.7114636110813568 0.6489112145093549 0.8893232174560695 0.4415414722426735 46 0.5138107959263094 0.9091164262364042 0.4600289757192131 0.8377934532994966 0.6634674241127649 1.115179010799374 0.28497710417471445 0.5981058403106325
0.7004790556790959 0.6271570309091483 0.8851600276215759 0.3964465583681755 47 0.5043561994149601 0.8966019119432316 0.4415364382980138 0.8127776235202828 0.6597926141674473 1.1105274410757044 0.24828959966742617 0.5446035170689248
0.6899968800966241 0.6261995036478922 0.880902445203889 0.38932218477225206 48 0.49534785409899484 0.8846459060942533 0.4407488155057425 0.8116501917900419 0.6560381468495455 1.1057667435582326 0.24195181238289873 0.5366925571616054
0.6796962457373167 0.6333681137227188 0.8766331631890344 0.4144604071631761 49 0.4865034143918172 0.8728890770828162 0.44655945788947604 0.8201767695559616 0.6522725941752386 1.1009937322028303 0.26229786691154244 0.5666229474148098
0.6693320070424348 0.6238405263332454 0.8727571422257997 0.40572968611155485 50 0.47761611454387026 0.8610478995409994 0.4384282026595146 0.8092528500069762 0.6488577572662647 1.0966565271853346 0.25530800296983847 0.5561513692532712
0.6589219248870296 0.6002438957943482 0.868515770731832 0.4059528923419583 51 0.46870360038404846 0.8491402493900108 0.41843871696905977 0.7820490746196367 0.6451503067679464 1.0918812346957174 0.254350906845636 0.5575548778382806
0.6491284082536503 0.5979529241609679 0.8644807554762381 0.3775349606581203 52 0.46032885311404814 0.8379279633932524 0.4164364797938108 0.779469368528125 0.6416032902093478 1.0873582207431285 0.23216657561274648 0.5229033457034942
0.6389818068527047 0.5810268336473523 0.8607029057734307 0.3776629359006425 53 0.4516645762506077 0.8262990374548016 0.4022778290157031 0.7597758382790015 0.6382912231049929 1.0831145884418685 0.23207717479978757 0.5232486970014973
0.6286854296236697 0.5740385938159492 0.8570943852405414 0.3842364864604895 54 0.4428793125236232 0.8144915467237162 0.3963715449213686 0.7517056427105299 0.635131309533362 1.0790574609477206 0.2376145738213622 0.5308583990996169
0.6196933008425529 0.5808736265505976 0.8533605627505979 0.38001357634049243 55 0.4352214473330953 0.8041651543520105 0.4020857772518277 0.7596614758493675 0.63185316732138 1.074867958179816 0.23387806800658603 0.5261490846743988
0.6093878094468963 0.5944484802644194 0.8497790648123187 0.364704858303032 56 0.4264545219068392 0.7923210969869534 0.4134180510937344 0.7754789094351044 0.628693406680942 1.0708647229436954 0.22222911745672455 0.5071805991493394
0.6001264034834741 0.5619476279982216 0.8456723340751264 0.3477783175466387 57 0.4185881046585296 0.7816647023084187 0.38597446681703773 0.7379207891794055 0.6250940880215399 1.066250580128713 0.20830464064860443 0.48725199444467293
0.5909413569809301 0.5447740142245576 0.842401725949381 0.3791961435871699 58 0.4107979766126443 0.7710847373492159 0.3715560813029204 0.7179919471461949 0.6222256333227238 1.0625778185760382 0.23314385494282475 0.5252484322315151
0.5816443258586823 0.5386362208887135 0.8388301339343458 0.3570088062140032 59 0.40291769266281063 0.760370959054554 0.36637945862227983 0.7108929831551473 0.6190945836663071 1.0585656842023845 0.21551504620889203 0.4985025662191144
0.571551652911031 0.5343912895435415 0.8355641779263534 0.3878130309214659 60 0.3943835921032457 0.7487197137188164 0.3629286806916801 0.705853898395403 0.6162234036529488 1.054904952199758 0.23832427627502448 0.5373017855679073
0.5636025221413358 0.5452524987880685 0.8322095380853053 0.3273556893777168 61 0.3876678209416927 0.7395372233409788 0.37186834555693454 0.7186366520192025 0.6132817653033231 1.0511373108672875 0.19245440325083082 0.46225697550460276
0.554243712915141 0.5169321015381904 0.8286941465666837 0.36111922555738857 62 0.379780906517732 0.7287065193125499 0.3481935628588416 0.6856706402175391 0.6102047130654714 1.047183580067896 0.21688918653426528 0.5053492645805119
0.5454610037453034 0.5029082712338633 0.825445223759736 0.36110164010992546 63 0.3723804199891082 0.7185415875014985 0.33650316351233295 0.6693133789553936 0.6073513029810308 1.043539144538441 0.21774893072874363 0.5044543494911073
0.5361485074586271 0.50753606868541 0.8223498896621837 0.3757805712706864 64 0.36455416005213886 0.7077428548651152 0.34011254712393013 0.6749595902468899 0.6046516560464009 1.0400481232779666 0.22940086703115356 0.5221602755102193
0.5276872346172934 0.5291176494849308 0.8189456374272513 0.3782577961330752 65 0.35744522776685617 0.6979292414677306 0.3566473025161043 0.7015879964537572 0.6016719879510497 1.036219286903453 0.2314538894897159 0.5250617027764345
0.5183015308330965 0.5191791672878863 0.8157760952649367 0.3473258213989217 66 0.3495821349343679 0.687020926731825 0.3495019523591075 0.688856382216665 0.5988769235716733 1.0326752669582 0.20575710985178303 0.4888945329460604
0.5103933047074491 0.4758637259940587 0.8128712793521565 0.3150479425437977 67 0.3429607694997855 0.6778258399151128 0.31383082953871827 0.6378966224493992 0.5963464162641735 1.0293961424401394 0.18191480561164794 0.44818107947594743
0.5020122895841403 0.46378247280464613 0.809660019757955 0.33334169462108815 68 0.33596252101781154 0.6680620581504692 0.30406140249284896 0.6235035431164433 0.5935207953968302 1.0257992441190797 0.19496327881248623 0.4717201104296901
0.49285536482930176 0.49512447039013174 0.8067073911885778 0.40526915317820505 69 0.3283229283131238 0.6573878013454797 0.32943569418019675 0.6608132466000667 0.5909361755670605 1.022478606810095 0.2522020154268805 0.5583362909295296
0.4855370375592156 0.48615110093237046 0.8035968177420708 0.3831710854483307 70 0.32223495687880443 0.6488391182396268 0.32190661500553996 0.650395586859201 0.5882124784867502 1.0189811569973914 0.23222266276750508 0.5341195081291563
0.47661284223827716 0.4672880665020414 0.800766841380302 0.31792670421438085 71 0.31481210706876095 0.6384135774077934 0.3067170702109739 0.6278590627931089 0.5857439966080102 1.0157896861525937 0.18519873243894436 0.45065467598981734
0.4687045058935804 0.4575407365975363 0.7980069276431332 0.3180538674787906 72 0.30825251388979275 0.629156497897368 0.2985612701572818 0.6165202030377908 0.5833089254830074 1.012704929803259 0.1842837238804448 0.45182401107713643
0.46020448916136764 0.4484972544119257 0.795062271637075 0.2817632559721437 73 0.30121311804458195 0.6191958602781533 0.29109972402534356 0.6058947847985079 0.5807429320252255 1.0093816112489244 0.15622577689361652 0.4073007350506709
0.4529261052265496 0.45266262123604184 0.7921547715792724 0.3051407083483113 74 0.2951996179669306 0.6106525924861685 0.29429715459144085 0.6110280878806429 0.5781966150416886 1.0061129281168562 0.17448436188270394 0.43579705481391867
0.44493813908485036 0.46249343305635626 0.7894930109419787 0.31805613433461055 75 0.2886043127901131 0.6012719653795876 0.30217150304457485 0.6228153630681377 0.5758654139781169 1.0031206079058403 0.18507103889439083 0.4510412297748303
0.4375374940416926 0.4638695625173848 0.7867266479374655 0.28780055464795595 76 0.28250684613229116 0.5925681419510941 0.303111465449749 0.6246276595850206 0.5734342879695113 1.0000190079054196 0.16075102798353305 0.4148500813123789
0.43014954531046057 0.4426651076873398 0.7839435706853561 0.27227879832832197 77 0.2764299111538096 0.5838691794671116 0.28572003466284723 0.5996101807118324 0.5709989747575736 0.9968881666131387 0.14902467258504143 0.3955329240716025
0.42163163010516885 0.42931975251792565 0.7811845807601576 0.29768341406548626 78 0.26944590433804283 0.5738173558722949 0.2754763789981092 0.5831631260377421 0.5685732179592377 0.9937959435610776 0.16848498723512603 0.42688184089584646
0.4138260635759329 0.42367863529206956 0.7787490365164512 0.2936738193593681 79 0.26305241224133247 0.5645997149105333 0.2706338766242794 0.5767233939598597 0.5664520355342999 0.9910460374986025 0.16506733867212176 0.42228030004661443
0.407447869590748 0.43065812162711953 0.776335976916887 0.3139411051463469 80 0.25783494278161434 0.5570607963998817 0.2755643833530541 0.585751859901185 0.5643483056909717 0.9883236481428024 0.18057508643389053 0.4473071238588032
0.400287433636501 0.45022992536311257 0.7736494531316678 0.2998208652360036 81 0.25199141773326666 0.5485834495397353 0.29141884972370447 0.6090410010025207 0.5619934049084234 0.9853055013549121 0.17016228434799022 0.429479446124017
0.3928628722639264 0.43140899986505055 0.7710143866527186 0.311746287186299 82 0.2459607289280702 0.5397650155997826 0.276457656472596 0.5863603432575051 0.5596804560056053 0.9823483172998319 0.17811580977839434 0.4453767645942036
0.3865041810433235 0.3945601964445637 0.768458841678203 0.284768126945814 83 0.24078299475857226 0.5322253673280748 0.24654036173186475 0.5425800311572626 0.5574639311111313 0.9794537522452746 0.1583760475100832 0.4111602063815448
0.380221270163403 0.37585763439888614 0.765995479922008 0.2988178244012448 84 0.2356959216630758 0.5247466186637302 0.23185546277218008 0.5198598060255922 0.5552979988118163 0.9766929610321997 0.16846145298650034 0.4291741958159893
0.3725854783964432 0.38013929531140167 0.7637205601348291 0.31207729836156517 85 0.2295149854954789 0.5156559712974075 0.23480301098657982 0.5254755796362235 0.5533082471373791 0.9741328731322791 0.17942616562509844 0.4447284310980319
0.36563631389766477 0.39835127335675347 0.7611820815745598 0.28877593306038535 86 0.22390238339704716 0.5073702443982824 0.2498961919633102 0.5468063547501967 0.5510882704572729 0.9712758926918467 0.16167820125831733 0.41587366486245336
0.3600464192128566 0.4052376902354952 0.7587048124750633 0.30760449689534275 87 0.21940696775507276 0.5006858706706405 0.25466879790518393 0.5558065825658065 0.5489235642055589 0.9684860607445677 0.17682751602877128 0.4383814777619142
0.3534279561894552 0.40016420972545436 0.7560582395147561 0.3346355756061138 88 0.21408830023873945 0.49276761214017095 0.2505740277621785 0.5497543916887302 0.5466078964084483 0.965508582621064 0.19585186452377548 0.4734192866884521
0.34682718792887374 0.3942343192587099 0.7540956525079658 0.3626282335280458 89 0.2087906402270996 0.4848637356306479 0.24648292830522325 0.5419857102121965 0.5448894606481334 0.9633018443677983 0.2186745458553709 0.5065819212007207
0.3390144316346178 0.37006067122759106 0.7518545995092454 0.24798625811977346 90 0.20253553928498982 0.4754933239842458 0.22706369946416283 0.5130576429910193 0.5429267640061415 0.9607824350123493 0.12981586641762222 0.3661566498219247
0.335110170985846 0.38647868660090445 0.7493269794823035 0.2486635413376943 91 0.1994240516861001 0.4707962902855919 0.2400196022520542 0.5329377709497547 0.5407172097116143 0.9579367492529928 0.13031592230228733 0.3670111603731013
0.3285541810271571 0.3661456399323309 0.7472836538958731 0.27465394311786995 92 0.19420120511751754 0.4629071569367967 0.22381740004337708 0.5084738798212847 0.5389222807494609 0.9556450270422854 0.1495378613113511 0.3997700249243888
0.3231123966095812 0.36510215193614404 0.7448810477486199 0.26221441402239365 93 0.18988063150517767 0.45634416171398473 0.222366821373834 0.5078374824984541 0.5368337746349334 0.9529283208623063 0.1410209889226669 0.3834078391221204
0.3171985440665994 0.3787775842915944 0.7425320669884801 0.30877601263658777 94 0.1851928801860281 0.44920420794717075 0.23350717669452403 0.5240479918886648 0.5347805521226161 0.950283581854344 0.17237509646063512 0.44517692881254045
0.30959151338671553 0.37881235651733813 0.7403669397792091 0.29887478047376853 95 0.1791702134804999 0.4400128132929312 0.2331634305225854 0.5244612825120909 0.5328915747201143 0.9478423048383039 0.1676549823968676 0.43009457855066946
0.3053342498038583 0.34640115148547435 0.7380472774567354 0.2713692261601615 96 0.17581874761503924 0.4348497519926774 0.2066307359135234 0.48617156705742526 0.5308628387293227 0.945231716184148 0.14771949061783002 0.395018961702493
0.3008489580813062 0.3373005528679437 0.7360351355350992 0.2957487274809262 97 0.17228712591764192 0.4294107902449704 0.20047349166976625 0.47412761406612114 0.5291060103484769 0.9429642607217216 0.1654982892927878 0.4259991656690646
0.29430040640427785 0.311210906612532 0.7338712682256766 0.2962121395702662 98 0.16714024556246088 0.4214605672460948 0.17990238923396185 0.4425194239911021 0.5272201610215419 0.9405223754298113 0.16723611658197302 0.4251881625585594
0.28714454724855937 0.32313142372890735 0.7318457738670242 0.24793048524666964 99 0.16153776287895563 0.41275133161816313 0.18921723590261177 0.45704561155520296 0.5254417764288943 0.9382497713051541 0.12988538591193588 0.3659755845814034
0.282876305569373 0.3422696441178546 0.7297993557856365 0.28968657774831674 100 0.15821263435668986 0.4075399767820561 0.20439405730040144 0.48014523093530775 0.5236541892198232 0.9359445223514498 0.16153872012062112 0.4178344353760124
